Context Switch ¦¸¼Æ: ,0,Context Switch Cost: ,0, Average Waiting Time: ,184.001, Average TurnAround Time: ,199.044, Average Response Time: ,184.001, Longest Wait: ,375, Longest Turn: ,390, Longest Response: ,375, end time ,15065, Throughput: ,0.066379

id,turnaround time,waiting time,response time,priority,burst time,arrive time,finished time
76,97,83,83,9,14,1095,1192
77,99,80,80,8,19,1112,1211
78,92,80,80,4,12,1131,1223
79,96,78,78,3,18,1145,1241
80,108,90,90,6,18,1151,1259
81,106,94,94,2,12,1165,1271
82,99,89,89,9,10,1182,1281
83,106,92,92,9,14,1189,1295
84,106,90,90,4,16,1205,1311
85,104,90,90,7,14,1221,1325
86,103,90,90,2,13,1235,1338
87,106,87,87,9,19,1251,1357
88,104,86,86,10,18,1271,1375
89,111,92,92,4,19,1283,1394
90,104,89,89,8,15,1305,1409
91,103,90,90,5,13,1319,1422
92,102,88,88,4,14,1334,1436
93,111,91,91,5,20,1345,1456
94,105,94,94,6,11,1362,1467
95,110,89,89,10,21,1378,1488
96,108,97,97,10,11,1391,1499
97,106,92,92,9,14,1407,1513
98,115,98,98,4,17,1415,1530
99,112,97,97,7,15,1433,1545
100,121,104,104,10,17,1441,1562
101,124,107,107,4,17,1455,1579
102,122,106,106,7,16,1473,1595
103,128,109,109,9,19,1486,1614
104,130,117,117,10,13,1497,1627
105,123,109,109,5,14,1518,1641
106,117,108,108,7,9,1533,1650
107,115,100,100,1,15,1550,1665
108,115,99,99,2,16,1566,1681
109,116,107,107,2,9,1574,1690
110,119,105,105,3,14,1585,1704
111,114,100,100,7,14,1604,1718
112,111,99,99,3,12,1619,1730
113,118,102,102,1,16,1628,1746
114,114,102,102,7,12,1644,1758
115,119,98,98,9,21,1660,1779
116,124,106,106,7,18,1673,1797
117,133,112,112,10,21,1685,1818
118,138,119,119,9,19,1699,1837
119,147,126,126,8,21,1711,1858
120,149,134,134,4,15,1724,1873
121,141,133,133,7,8,1740,1881
122,147,131,131,2,16,1750,1897
123,153,139,139,7,14,1758,1911
124,154,138,138,1,16,1773,1927
125,145,137,137,8,8,1790,1935
126,151,133,133,8,18,1802,1953
127,142,132,132,3,10,1821,1963
128,140,126,126,6,14,1837,1977
129,140,126,126,1,14,1851,1991
130,144,124,124,1,20,1867,2011
131,152,135,135,7,17,1876,2028
132,154,133,133,6,21,1895,2049
133,152,135,135,7,17,1914,2066
134,162,140,140,6,22,1926,2088
135,161,148,148,6,13,1940,2101
136,160,143,143,1,17,1958,2118
137,165,148,148,4,17,1970,2135
138,168,150,150,6,18,1985,2153
139,171,156,156,2,15,1997,2168
140,173,156,156,5,17,2012,2185
141,182,159,159,8,23,2026,2208
142,178,165,165,10,13,2043,2221
143,174,163,163,10,11,2058,2232
144,167,153,153,10,14,2079,2246
145,169,155,155,8,14,2091,2260
146,171,150,150,10,21,2110,2281
147,174,156,156,8,18,2125,2299
148,179,160,160,8,19,2139,2318
149,181,160,160,8,21,2158,2339
150,181,166,166,5,15,2173,2354
151,183,166,166,1,17,2188,2371
152,186,168,168,4,18,2203,2389
153,192,177,177,8,15,2212,2404
154,203,182,182,9,21,2222,2425
155,208,188,188,7,20,2237,2445
156,202,190,190,5,12,2255,2457
157,205,191,191,6,14,2266,2471
158,217,194,194,1,23,2277,2494
159,220,205,205,2,15,2289,2509
160,216,206,206,8,10,2303,2519
161,217,210,210,1,7,2309,2526
162,210,198,198,9,12,2328,2538
163,208,197,197,3,11,2341,2549
164,198,186,186,7,12,2363,2561
165,200,188,188,6,12,2373,2573
166,197,188,188,8,9,2385,2582
167,200,183,183,9,17,2399,2599
168,199,182,182,1,17,2417,2616
169,201,184,184,3,17,2432,2633
170,199,185,185,2,14,2448,2647
171,197,182,182,5,15,2465,2662
172,191,175,175,2,16,2487,2678
173,193,183,183,3,10,2495,2688
174,191,178,178,6,13,2510,2701
175,185,174,174,3,11,2527,2712
176,189,170,170,10,19,2542,2731
177,195,177,177,5,18,2554,2749
178,203,182,182,10,21,2567,2770
179,212,193,193,7,19,2577,2789
180,210,194,194,3,16,2595,2805
181,207,198,198,6,9,2607,2814
182,207,189,189,9,18,2625,2832
183,212,193,193,6,19,2639,2851
184,220,202,202,6,18,2649,2869
185,215,201,201,7,14,2668,2883
186,210,195,195,4,15,2688,2898
187,203,192,192,2,11,2706,2909
188,201,187,187,4,14,2722,2923
189,206,186,186,4,20,2737,2943
190,210,196,196,4,14,2747,2957
191,205,193,193,1,12,2764,2969
192,198,189,189,4,9,2780,2978
193,200,184,184,4,16,2794,2994
194,193,180,180,4,13,2814,3007
195,186,176,176,2,10,2831,3017
196,188,174,174,1,14,2843,3031
197,187,175,175,3,12,2856,3043
198,191,176,176,2,15,2867,3058
199,199,181,181,1,18,2877,3076
200,208,186,186,8,22,2890,3098
201,216,198,198,3,18,2900,3116
202,220,198,198,7,22,2918,3138
203,220,202,202,1,18,2936,3156
204,224,208,208,5,16,2948,3172
205,218,203,203,3,15,2969,3187
206,225,209,209,4,16,2978,3203
207,232,215,215,7,17,2988,3220
208,228,217,217,7,11,3003,3231
209,232,217,217,5,15,3014,3246
210,236,218,218,3,18,3028,3264
211,241,219,219,1,22,3045,3286
212,243,224,224,3,19,3062,3305
213,242,225,225,4,17,3080,3322
214,237,227,227,9,10,3095,3332
215,246,228,228,8,18,3104,3350
216,253,230,230,10,23,3120,3373
217,255,241,241,2,14,3132,3387
218,257,242,242,9,15,3145,3402
219,249,240,240,6,9,3162,3411
220,250,232,232,8,18,3179,3429
221,262,239,239,4,23,3190,3452
222,264,246,246,6,18,3206,3470
223,262,248,248,1,14,3222,3484
224,266,248,248,9,18,3236,3502
225,265,249,249,1,16,3253,3518
226,268,249,249,5,19,3269,3537
227,276,257,257,9,19,3280,3556
228,272,255,255,6,17,3301,3573
229,282,263,263,6,19,3310,3592
230,286,271,271,9,15,3321,3607
231,271,263,263,5,8,3344,3615
232,271,254,254,1,17,3361,3632
233,270,254,254,6,16,3378,3648
234,262,253,253,5,9,3395,3657
235,254,245,245,7,9,3412,3666
236,250,234,234,10,16,3432,3682
237,249,238,238,8,11,3444,3693
238,253,237,237,3,16,3456,3709
239,258,238,238,8,20,3471,3729
240,257,240,240,5,17,3489,3746
241,257,241,241,8,16,3505,3762
242,252,237,237,9,15,3525,3777
243,248,240,240,7,8,3537,3785
244,244,230,230,1,14,3555,3799
245,241,227,227,7,14,3572,3813
246,226,216,216,6,10,3597,3823
247,223,213,213,2,10,3610,3833
248,219,206,206,8,13,3627,3846
249,214,201,201,4,13,3645,3859
250,219,200,200,7,19,3659,3878
251,220,206,206,5,14,3672,3892
252,223,208,208,10,15,3684,3907
253,226,211,211,5,15,3696,3922
254,236,217,217,8,19,3705,3941
255,238,220,220,8,18,3721,3959
256,226,220,220,7,6,3739,3965
257,223,213,213,4,10,3752,3975
258,220,206,206,7,14,3769,3989
259,222,209,209,2,13,3780,4002
260,210,204,204,1,6,3798,4008
261,205,188,188,7,17,3820,4025
262,213,193,193,6,20,3832,4045
263,211,200,200,1,11,3845,4056
264,217,201,201,4,16,3855,4072
265,213,201,201,3,12,3871,4084
266,206,196,196,8,10,3888,4094
267,202,192,192,3,10,3902,4104
268,195,177,177,10,18,3927,4122
269,192,182,182,10,10,3940,4132
270,195,179,179,1,16,3953,4148
271,198,177,177,6,21,3971,4169
272,193,180,180,7,13,3989,4182
273,196,181,181,1,15,4001,4197
274,197,182,182,4,15,4015,4212
275,199,186,186,9,13,4026,4225
276,210,188,188,7,22,4037,4247
277,214,197,197,9,17,4050,4264
278,208,201,201,1,7,4063,4271
279,201,188,188,6,13,4083,4284
280,192,178,178,5,14,4106,4298
281,174,170,170,7,4,4128,4302
282,177,164,164,3,13,4138,4315
283,189,164,164,4,25,4151,4340
284,185,173,173,3,12,4167,4352
285,187,171,171,10,16,4181,4368
286,201,178,178,1,23,4190,4391
287,200,187,187,10,13,4204,4404
288,186,178,178,5,8,4226,4412
289,198,175,175,9,23,4237,4435
290,197,182,182,1,15,4253,4450
291,193,183,183,5,10,4267,4460
292,197,183,183,6,14,4277,4474
293,201,186,186,9,15,4288,4489
294,199,185,185,6,14,4304,4503
295,193,180,180,1,13,4323,4516
296,191,177,177,1,14,4339,4530
297,190,178,178,5,12,4352,4542
298,189,176,176,6,13,4366,4555
299,182,166,166,2,16,4389,4571
300,182,166,166,4,16,4405,4587
301,184,162,162,8,22,4425,4609
302,176,162,162,10,14,4447,4623
303,182,162,162,3,20,4461,4643
304,173,160,160,8,13,4483,4656
305,180,164,164,3,16,4492,4672
306,188,165,165,1,23,4507,4695
307,184,173,173,4,11,4522,4706
308,192,175,175,4,17,4531,4723
309,193,178,178,3,15,4545,4738
310,202,185,185,9,17,4553,4755
311,203,186,186,8,17,4569,4772
312,192,186,186,10,6,4586,4778
313,184,173,173,3,11,4605,4789
314,175,163,163,3,12,4626,4801
315,172,155,155,2,17,4646,4818
316,174,161,161,4,13,4657,4831
317,171,160,160,3,11,4671,4842
318,169,158,158,3,11,4684,4853
319,177,159,159,8,18,4694,4871
320,186,166,166,4,20,4705,4891
321,179,170,170,4,9,4721,4900
322,183,164,164,3,19,4736,4919
323,185,170,170,1,15,4749,4934
324,184,173,173,4,11,4761,4945
325,177,166,166,10,11,4779,4956
326,182,163,163,1,19,4793,4975
327,189,170,170,4,19,4805,4994
328,195,176,176,4,19,4818,5013
329,195,181,181,6,14,4832,5027
330,198,187,187,7,11,4840,5038
331,199,180,180,9,19,4858,5057
332,204,180,180,3,24,4877,5081
333,202,193,193,6,9,4888,5090
334,201,189,189,3,12,4901,5102
335,205,186,186,10,19,4916,5121
336,202,185,185,9,17,4936,5138
337,205,190,190,6,15,4948,5153
338,206,189,189,5,17,4964,5170
339,203,190,190,2,13,4980,5183
340,200,187,187,8,13,4996,5196
341,204,184,184,6,20,5012,5216
342,207,193,193,1,14,5023,5230
343,207,191,191,9,16,5039,5246
344,208,196,196,8,12,5050,5258
345,211,198,198,3,13,5060,5271
346,211,194,194,1,17,5077,5288
347,210,196,196,2,14,5092,5302
348,204,191,191,7,13,5111,5315
349,206,192,192,5,14,5123,5329
350,214,193,193,9,21,5136,5350
351,216,201,201,10,15,5149,5365
352,213,200,200,8,13,5165,5378
353,218,201,201,3,17,5177,5395
354,219,201,201,10,18,5194,5413
355,217,207,207,3,10,5206,5423
356,209,198,198,4,11,5225,5434
357,208,192,192,3,16,5242,5450
358,210,196,196,8,14,5254,5464
359,211,196,196,9,15,5268,5479
360,212,202,202,8,10,5277,5489
361,223,205,205,5,18,5284,5507
362,229,212,212,10,17,5295,5524
363,226,212,212,3,14,5312,5538
364,225,208,208,2,17,5330,5555
365,231,214,214,2,17,5341,5572
366,237,220,220,2,17,5352,5589
367,238,226,226,2,12,5363,5601
368,240,227,227,7,13,5374,5614
369,240,227,227,7,13,5387,5627
370,244,228,228,5,16,5399,5643
371,241,229,229,7,12,5414,5655
372,234,223,223,4,11,5432,5666
373,236,214,214,5,22,5452,5688
374,231,212,212,5,19,5476,5707
375,236,218,218,1,18,5489,5725
376,232,218,218,9,14,5507,5739
377,229,218,218,7,11,5521,5750
378,223,214,214,2,9,5536,5759
379,211,203,203,6,8,5556,5767
380,216,195,195,2,21,5572,5788
381,216,199,199,3,17,5589,5805
382,208,194,194,5,14,5611,5819
383,209,193,193,1,16,5626,5835
384,201,193,193,7,8,5642,5843
385,189,176,176,7,13,5667,5856
386,182,171,171,4,11,5685,5867
387,188,169,169,1,19,5698,5886
388,185,171,171,9,14,5715,5900
389,188,165,165,1,23,5735,5923
390,186,172,172,9,14,5751,5937
391,189,167,167,8,22,5770,5959
392,199,178,178,7,21,5781,5980
393,196,185,185,8,11,5795,5991
394,201,187,187,10,14,5804,6005
395,195,183,183,1,12,5822,6017
396,191,179,179,2,12,5838,6029
397,194,178,178,2,16,5851,6045
398,191,178,178,2,13,5867,6058
399,193,182,182,10,11,5876,6069
400,200,180,180,10,20,5889,6089
401,198,186,186,7,12,5903,6101
402,196,180,180,6,16,5921,6117
403,194,181,181,5,13,5936,6130
404,191,178,178,3,13,5952,6143
405,194,176,176,1,18,5967,6161
406,201,182,182,5,19,5979,6180
407,206,186,186,2,20,5994,6200
408,196,187,187,7,9,6013,6209
409,188,177,177,9,11,6032,6220
410,179,171,171,7,8,6049,6228
411,172,159,159,10,13,6069,6241
412,171,151,151,1,20,6090,6261
413,169,157,157,3,12,6104,6273
414,170,150,150,1,20,6123,6293
415,161,150,150,7,11,6143,6304
416,159,144,144,1,15,6160,6319
417,156,146,146,4,10,6173,6329
418,147,139,139,7,8,6190,6337
419,144,128,128,9,16,6209,6353
420,136,124,124,6,12,6229,6365
421,128,115,115,8,13,6250,6378
422,130,108,108,7,22,6270,6400
423,131,116,116,5,15,6284,6415
424,131,113,113,7,18,6302,6433
425,127,116,116,8,11,6317,6444
426,137,117,117,5,20,6327,6464
427,143,126,126,8,17,6338,6481
428,145,126,126,1,19,6355,6500
429,139,130,130,8,9,6370,6509
430,138,129,129,8,9,6380,6518
431,132,123,123,2,9,6395,6527
432,140,115,115,6,25,6412,6552
433,141,123,123,3,18,6429,6570
434,148,132,132,6,16,6438,6586
435,150,134,134,1,16,6452,6602
436,157,134,134,5,23,6468,6625
437,150,138,138,1,12,6487,6637
438,154,138,138,2,16,6499,6653
439,149,137,137,4,12,6516,6665
440,144,130,130,9,14,6535,6679
441,144,128,128,10,16,6551,6695
442,139,126,126,3,13,6569,6708
443,132,124,124,1,8,6584,6716
444,132,118,118,4,14,6598,6730
445,143,121,121,3,22,6609,6752
446,139,128,128,7,11,6624,6763
447,126,114,114,5,12,6649,6775
448,128,114,114,8,14,6661,6789
449,123,108,108,6,15,6681,6804
450,116,104,104,5,12,6700,6816
451,105,93,93,6,12,6723,6828
452,105,90,90,3,15,6738,6843
453,105,88,88,3,17,6755,6860
454,102,89,89,2,13,6771,6873
455,103,89,89,9,14,6784,6887
456,92,81,81,1,11,6806,6898
457,87,73,73,8,14,6825,6912
458,92,67,67,9,25,6845,6937
459,90,78,78,1,12,6859,6949
460,87,71,71,5,16,6878,6965
461,80,67,67,6,13,6898,6978
462,81,65,65,3,16,6913,6994
463,78,62,62,3,16,6932,7010
464,78,67,67,10,11,6943,7021
465,82,65,65,8,17,6956,7038
466,81,64,64,3,17,6974,7055
467,85,66,66,7,19,6989,7074
468,86,71,71,8,15,7003,7089
469,87,76,76,4,11,7013,7100
470,95,77,77,2,18,7023,7118
471,103,82,82,8,21,7036,7139
472,107,94,94,5,13,7045,7152
473,104,88,88,4,16,7064,7168
474,103,88,88,8,15,7080,7183
475,97,80,80,8,17,7103,7200
476,87,79,79,9,8,7121,7208
477,73,62,62,7,11,7146,7219
478,72,63,63,4,9,7156,7228
479,79,56,56,8,23,7172,7251
480,75,64,64,2,11,7187,7262
481,77,61,61,9,16,7201,7278
482,90,68,68,3,22,7210,7300
483,97,76,76,6,21,7224,7321
484,97,85,85,1,12,7236,7333
485,101,85,85,4,16,7248,7349
486,106,91,91,6,15,7258,7364
487,111,97,97,1,14,7267,7378
488,112,97,97,1,15,7281,7393
489,106,91,91,6,15,7302,7408
490,108,91,91,2,17,7317,7425
491,115,99,99,8,16,7326,7441
492,123,104,104,1,19,7337,7460
493,122,112,112,6,10,7348,7470
494,107,97,97,10,10,7373,7480
495,104,93,93,3,11,7387,7491
496,95,82,82,3,13,7409,7504
497,96,82,82,2,14,7422,7518
498,104,88,88,1,16,7430,7534
499,101,90,90,3,11,7444,7545
500,105,89,89,7,16,7456,7561
501,100,91,91,2,9,7470,7570
502,106,89,89,2,17,7481,7587
503,99,87,87,1,12,7500,7599
504,105,86,86,5,19,7513,7618
505,101,85,85,10,16,7533,7634
506,107,89,89,10,18,7545,7652
507,109,91,91,5,18,7561,7670
508,117,99,99,8,18,7571,7688
509,129,107,107,4,22,7581,7710
510,124,109,109,3,15,7601,7725
511,121,104,104,1,17,7621,7742
512,116,100,100,4,16,7642,7758
513,117,109,109,7,8,7649,7766
514,118,103,103,8,15,7663,7781
515,121,107,107,4,14,7674,7795
516,121,109,109,3,12,7686,7807
517,124,106,106,3,18,7701,7825
518,126,108,108,7,18,7717,7843
519,124,112,112,5,12,7731,7855
520,124,108,108,9,16,7747,7871
521,129,113,113,10,16,7758,7887
522,124,118,118,2,6,7769,7893
523,128,113,113,1,15,7780,7908
524,129,110,110,5,19,7798,7927
525,132,111,111,3,21,7816,7948
526,129,114,114,5,15,7834,7963
527,126,116,116,9,10,7847,7973
528,127,115,115,6,12,7858,7985
529,134,114,114,5,20,7871,8005
530,144,118,118,1,26,7887,8031
531,139,126,126,2,13,7905,8044
532,139,120,120,6,19,7924,8063
533,142,129,129,3,13,7934,8076
534,143,124,124,4,19,7952,8095
535,154,130,130,3,24,7965,8119
536,150,138,138,4,12,7981,8131
537,150,135,135,4,15,7996,8146
538,151,138,138,7,13,8008,8159
539,146,133,133,1,13,8026,8172
540,143,128,128,9,15,8044,8187
541,126,120,120,1,6,8067,8193
542,126,116,116,1,10,8077,8203
543,132,114,114,4,18,8089,8221
544,147,124,124,8,23,8097,8244
545,145,130,130,8,15,8114,8259
546,145,133,133,7,12,8126,8271
547,141,129,129,2,12,8142,8283
548,145,131,131,2,14,8152,8297
549,153,136,136,5,17,8161,8314
550,150,134,134,6,16,8180,8330
551,147,137,137,2,10,8193,8340
552,146,133,133,4,13,8207,8353
553,161,138,138,10,23,8215,8376
554,162,152,152,5,10,8224,8386
555,158,147,147,10,11,8239,8397
556,159,147,147,4,12,8250,8409
557,170,148,148,9,22,8261,8431
558,172,157,157,9,15,8274,8446
559,162,151,151,10,11,8295,8457
560,160,144,144,6,16,8313,8473
561,168,147,147,1,21,8326,8494
562,165,155,155,1,10,8339,8504
563,163,151,151,1,12,8353,8516
564,151,141,141,3,10,8375,8526
565,150,135,135,7,15,8391,8541
566,153,143,143,5,10,8398,8551
567,153,139,139,8,14,8412,8565
568,160,142,142,2,18,8423,8583
569,161,146,146,2,15,8437,8598
570,165,148,148,8,17,8450,8615
571,160,149,149,10,11,8466,8626
572,166,148,148,4,18,8478,8644
573,166,154,154,10,12,8490,8656
574,160,148,148,3,12,8508,8668
575,158,141,141,3,17,8527,8685
576,168,144,144,9,24,8541,8709
577,179,161,161,1,18,8548,8727
578,185,166,166,4,19,8561,8746
579,176,165,165,1,11,8581,8757
580,176,158,158,6,18,8599,8775
581,186,159,159,2,27,8616,8802
582,196,179,179,4,17,8623,8819
583,198,183,183,1,15,8636,8834
584,202,181,181,3,21,8653,8855
585,196,188,188,8,8,8667,8863
586,196,177,177,1,19,8686,8882
587,198,184,184,6,14,8698,8896
588,199,184,184,9,15,8712,8911
589,201,190,190,1,11,8721,8922
590,205,187,187,5,18,8735,8940
591,208,192,192,4,16,8748,8956
592,214,198,198,1,16,8758,8972
593,223,203,203,8,20,8769,8992
594,224,210,210,6,14,8782,9006
595,228,212,212,6,16,8794,9022
596,227,212,212,4,15,8810,9037
597,227,213,213,1,14,8824,9051
598,234,212,212,3,22,8839,9073
599,233,223,223,5,10,8850,9083
600,228,212,212,4,16,8871,9099
601,230,216,216,3,14,8883,9113
602,229,214,214,6,15,8899,9128
603,223,215,215,7,8,8913,9136
604,223,209,209,2,14,8927,9150
605,224,211,211,10,13,8939,9163
606,214,205,205,2,9,8958,9172
607,216,202,202,1,14,8970,9186
608,216,204,204,2,12,8982,9198
609,211,206,206,5,5,8992,9203
610,208,197,197,3,11,9006,9214
611,201,192,192,9,9,9022,9223
612,206,184,184,8,22,9039,9245
613,206,195,195,6,11,9050,9256
614,206,196,196,10,10,9060,9266
615,207,195,195,10,12,9071,9278
616,208,190,190,6,18,9088,9296
617,204,193,193,2,11,9103,9307
618,198,185,185,8,13,9122,9320
619,197,181,181,4,16,9139,9336
620,188,172,172,2,16,9164,9352
621,176,167,167,2,9,9185,9361
622,165,151,151,9,14,9210,9375
623,161,148,148,4,13,9227,9388
624,172,150,150,1,22,9238,9410
625,174,151,151,4,23,9259,9433
626,178,161,161,9,17,9272,9450
627,181,171,171,4,10,9279,9460
628,187,169,169,6,18,9291,9478
629,197,180,180,2,17,9298,9495
630,201,182,182,10,19,9313,9514
631,206,188,188,1,18,9326,9532
632,204,192,192,4,12,9340,9544
633,202,195,195,5,7,9349,9551
634,195,183,183,8,12,9368,9563
635,195,185,185,7,10,9378,9573
636,202,183,183,6,19,9390,9592
637,201,188,188,1,13,9404,9605
638,205,188,188,9,17,9417,9622
639,200,186,186,8,14,9436,9636
640,209,184,184,7,25,9452,9661
641,217,197,197,1,20,9464,9681
642,210,201,201,6,9,9480,9690
643,219,199,199,5,20,9491,9710
644,228,208,208,9,20,9502,9730
645,234,215,215,5,19,9515,9749
646,225,211,211,6,14,9538,9763
647,230,210,210,4,20,9553,9783
648,229,212,212,8,17,9571,9800
649,219,211,211,3,8,9589,9808
650,207,200,200,9,7,9608,9815
651,214,195,195,1,19,9620,9834
652,232,209,209,7,23,9625,9857
653,235,216,216,7,19,9641,9876
654,236,224,224,5,12,9652,9888
655,234,222,222,7,12,9666,9900
656,237,219,219,2,18,9681,9918
657,234,217,217,3,17,9701,9935
658,227,218,218,3,9,9717,9944
659,227,211,211,8,16,9733,9960
660,222,211,211,6,11,9749,9971
661,231,212,212,2,19,9759,9990
662,224,211,211,8,13,9779,10003
663,218,205,205,9,13,9798,10016
664,235,213,213,7,22,9803,10038
665,238,219,219,7,19,9819,10057
666,244,222,222,8,22,9835,10079
667,244,228,228,2,16,9851,10095
668,249,235,235,7,14,9860,10109
669,256,241,241,6,15,9868,10124
670,257,244,244,1,13,9880,10137
671,264,247,247,4,17,9890,10154
672,253,241,241,7,12,9913,10166
673,249,238,238,7,11,9928,10177
674,244,229,229,10,15,9948,10192
675,239,228,228,5,11,9964,10203
676,232,221,221,3,11,9982,10214
677,231,218,218,5,13,9996,10227
678,236,214,214,10,22,10013,10249
679,239,221,221,1,18,10028,10267
680,240,227,227,8,13,10040,10280
681,236,218,218,8,18,10062,10298
682,243,227,227,3,16,10071,10314
683,242,230,230,6,12,10084,10326
684,246,227,227,4,19,10099,10345
685,261,238,238,7,23,10107,10368
686,261,251,251,2,10,10117,10378
687,252,243,243,5,9,10135,10387
688,245,233,233,10,12,10154,10399
689,250,230,230,4,20,10169,10419
690,246,233,233,4,13,10186,10432
691,245,231,231,7,14,10201,10446
692,241,229,229,6,12,10217,10458
693,229,220,220,4,9,10238,10467
694,228,211,211,6,17,10256,10484
695,224,209,209,4,15,10275,10499
696,223,208,208,2,15,10291,10514
697,220,206,206,3,14,10308,10528
698,224,204,204,7,20,10324,10548
699,223,210,210,9,13,10338,10561
700,218,202,202,10,16,10359,10577
701,212,197,197,8,15,10380,10592
702,216,202,202,4,14,10390,10606
703,216,205,205,6,11,10401,10617
704,215,202,202,6,13,10415,10630
705,217,205,205,5,12,10425,10642
706,217,200,200,2,17,10442,10659
707,223,206,206,8,17,10453,10676
708,221,206,206,9,15,10470,10691
709,226,212,212,1,14,10479,10705
710,227,210,210,10,17,10495,10722
711,229,216,216,8,13,10506,10735
712,238,219,219,10,19,10516,10754
713,244,225,225,3,19,10529,10773
714,248,232,232,3,16,10541,10789
715,253,233,233,5,20,10556,10809
716,258,245,245,9,13,10564,10822
717,254,236,236,7,18,10586,10840
718,260,240,240,10,20,10600,10860
719,253,242,242,10,11,10618,10871
720,250,238,238,10,12,10633,10883
721,251,232,232,5,19,10651,10902
722,247,236,236,7,11,10666,10913
723,253,235,235,7,18,10678,10931
724,249,240,240,8,9,10691,10940
725,251,234,234,4,17,10706,10957
726,245,237,237,2,8,10720,10965
727,239,228,228,2,11,10737,10976
728,239,226,226,8,13,10750,10989
729,236,222,222,9,14,10767,11003
730,228,215,215,10,13,10788,11016
731,227,213,213,7,14,10803,11030
732,225,210,210,8,15,10820,11045
733,214,205,205,5,9,10840,11054
734,215,196,196,3,19,10858,11073
735,216,203,203,3,13,10870,11086
736,211,200,200,9,11,10886,11097
737,220,204,204,6,16,10893,11113
738,226,210,210,2,16,10903,11129
739,222,209,209,9,13,10920,11142
740,227,206,206,9,21,10936,11163
741,233,217,217,2,16,10946,11179
742,231,219,219,7,12,10960,11191
743,226,214,214,8,12,10977,11203
744,228,212,212,4,16,10991,11219
745,224,214,214,1,10,11005,11229
746,227,212,212,3,15,11017,11244
747,231,213,213,2,18,11031,11262
748,227,215,215,7,12,11047,11274
749,223,210,210,4,13,11064,11287
750,230,210,210,4,20,11077,11307
751,225,211,211,9,14,11096,11321
752,229,211,211,8,18,11110,11339
753,230,220,220,10,10,11119,11349
754,236,221,221,5,15,11128,11364
755,240,229,229,8,11,11135,11375
756,246,231,231,5,15,11144,11390
757,234,225,225,7,9,11165,11399
758,237,221,221,9,16,11178,11415
759,240,223,223,2,17,11192,11432
760,236,226,226,7,10,11206,11442
761,229,217,217,10,12,11225,11454
762,227,212,212,8,15,11242,11469
763,221,205,205,6,16,11264,11485
764,223,210,210,6,13,11275,11498
765,222,208,208,2,14,11290,11512
766,224,212,212,8,12,11300,11524
767,223,209,209,6,14,11315,11538
