Context Switch ¦¸¼Æ: ,1268,Context Switch Cost: ,0, Average Waiting Time: ,247.306, Average TurnAround Time: ,262.349, Average Response Time: ,28.697, Longest Wait: ,7976, Longest Turn: ,7987, Longest Response: ,478, end time ,15065, Throughput: ,0.066379

id,turnaround time,waiting time,response time,priority,burst time,arrive time,finished time
831,61,45,0,7,16,12284,12345
832,10,0,0,3,10,12295,12305
833,16,0,0,4,16,12308,12324
834,19,0,0,4,19,12324,12343
835,50,38,5,7,12,12340,12390
836,11,0,0,4,11,12351,12362
837,11,0,0,4,11,12367,12378
838,11,0,0,5,11,12378,12389
839,12,0,0,3,12,12391,12403
840,18,0,0,1,18,12411,12429
841,9,0,0,7,9,12431,12440
842,10,0,0,6,10,12444,12454
843,2589,2566,339,10,23,12455,15044
844,2592,2579,338,10,13,12464,15056
845,20,0,0,1,20,12475,12495
846,21,4,4,8,17,12491,12512
847,229,209,9,8,20,12503,12732
848,16,0,0,7,16,12517,12533
849,19,0,0,1,19,12533,12552
850,18,6,6,1,12,12546,12564
851,16,4,4,2,12,12560,12576
852,2261,2247,330,10,14,12576,14837
853,39,18,0,3,21,12590,12629
854,18,0,0,1,18,12605,12623
855,42,22,22,4,20,12619,12661
856,12,0,0,3,12,12629,12641
857,91,76,56,7,15,12640,12731
858,25,11,11,6,14,12650,12675
859,41,28,20,6,13,12655,12696
860,253,237,153,9,16,12673,12926
861,8,0,0,5,8,12687,12695
862,9,0,0,5,9,12697,12706
863,11,0,0,1,11,12716,12727
864,2296,2283,333,10,13,12719,15015
865,94,77,0,8,17,12732,12826
866,77,53,0,7,24,12747,12824
867,37,13,0,4,24,12765,12802
868,13,0,0,1,13,12781,12794
869,16,0,0,3,16,12804,12820
870,36,14,0,8,22,12829,12865
871,14,0,0,4,14,12845,12859
872,139,123,47,9,16,12859,12998
873,16,0,0,5,16,12874,12890
874,21,5,5,5,16,12885,12906
875,167,159,37,9,8,12900,13067
876,12,0,0,6,12,12910,12922
877,11,0,0,2,11,12926,12937
878,45,31,0,8,14,12941,12986
879,15,0,0,2,15,12950,12965
880,16,0,0,4,16,12969,12985
881,573,562,34,9,11,12982,13555
882,16,0,0,3,16,13000,13016
883,33,13,0,4,20,13019,13052
884,13,0,0,3,13,13027,13040
885,20,7,7,5,13,13045,13065
886,750,730,459,9,20,13060,13810
887,265,245,0,6,20,13073,13338
888,19,0,0,4,19,13084,13103
889,260,244,244,7,16,13094,13354
890,18,0,0,1,18,13109,13127
891,23,3,3,2,20,13124,13147
892,26,3,3,3,23,13144,13170
893,122,113,21,5,9,13159,13281
894,11,1,1,4,10,13169,13180
895,15,0,0,3,15,13185,13200
896,41,19,0,3,22,13200,13241
897,19,0,0,2,19,13210,13229
898,296,274,222,8,22,13223,13519
899,50,30,30,5,20,13230,13280
900,16,0,0,4,16,13244,13260
901,168,142,101,7,26,13253,13421
902,1556,1540,338,10,16,13265,14821
903,30,12,0,4,18,13281,13311
904,12,0,0,2,12,13295,13307
905,17,6,6,4,11,13305,13322
906,13,0,0,2,13,13322,13335
907,92,74,44,7,18,13340,13432
908,133,122,122,8,11,13353,13486
909,17,0,0,2,17,13367,13384
910,1560,1546,398,10,14,13384,14944
911,17,0,0,1,17,13391,13408
912,1588,1562,389,10,26,13417,15005
913,13,0,0,4,13,13432,13445
914,17,0,0,6,17,13447,13464
915,11,0,0,2,11,13464,13475
916,324,305,73,9,19,13482,13806
917,13,0,0,5,13,13495,13508
918,300,288,104,9,12,13509,13809
919,29,9,0,2,20,13524,13553
920,9,0,0,1,9,13537,13546
921,1222,1205,387,10,17,13552,14774
922,19,0,0,5,19,13567,13586
923,22,5,5,5,17,13581,13603
924,14,4,4,6,10,13599,13613
925,1220,1205,395,10,15,13609,14829
926,11,0,0,7,11,13622,13633
927,1223,1203,415,10,20,13637,14860
928,22,0,0,1,22,13647,13669
929,31,10,10,4,21,13659,13690
930,69,57,57,7,12,13676,13745
931,34,19,0,6,15,13690,13724
932,19,0,0,1,19,13704,13723
933,19,10,10,6,9,13714,13733
934,139,117,82,9,22,13728,13867
935,54,34,0,4,20,13745,13799
936,19,0,0,2,19,13763,13782
937,20,5,5,3,15,13777,13797
938,1184,1169,382,10,15,13793,14977
939,113,98,28,9,15,13806,13919
940,10,0,0,4,10,13824,13834
941,17,0,0,1,17,13842,13859
942,118,104,29,9,14,13857,13975
943,14,0,0,3,14,13872,13886
944,17,0,0,4,17,13887,13904
945,16,3,3,7,13,13901,13917
946,18,0,0,6,18,13921,13939
947,10,0,0,2,10,13943,13953
948,15,0,0,1,15,13956,13971
949,13,0,0,5,13,13977,13990
950,15,1,1,5,14,13989,14004
951,15,0,0,3,15,14011,14026
952,26,11,0,4,15,14026,14052
953,11,0,0,1,11,14039,14050
954,12,0,0,7,12,14058,14070
955,18,0,0,1,18,14072,14090
956,809,791,423,10,18,14083,14892
957,52,34,0,6,18,14103,14155
958,23,0,0,1,23,14118,14141
959,784,768,409,10,16,14130,14914
960,11,0,0,1,11,14143,14154
961,35,22,1,9,13,14154,14189
962,11,0,0,5,11,14164,14175
963,10,0,0,3,10,14175,14185
964,16,0,0,4,16,14202,14218
965,13,2,2,6,11,14216,14229
966,17,0,0,6,17,14236,14253
967,17,2,2,7,15,14251,14268
968,58,44,2,8,14,14266,14324
969,42,27,0,7,15,14281,14323
970,16,0,0,5,16,14290,14306
971,11,0,0,1,11,14309,14320
972,11,0,0,7,11,14325,14336
973,9,0,0,6,9,14343,14352
974,9,0,0,5,9,14354,14363
975,11,0,0,1,11,14363,14374
976,23,3,3,2,20,14371,14394
977,427,414,414,10,13,14390,14817
978,10,0,0,4,10,14406,14416
979,12,1,1,4,11,14415,14427
980,12,0,0,4,12,14433,14445
981,35,13,0,9,22,14452,14487
982,13,0,0,6,13,14464,14477
983,25,6,6,9,19,14481,14506
984,67,57,23,9,10,14493,14560
985,10,0,0,4,10,14506,14516
986,17,0,0,2,17,14522,14539
987,17,0,0,1,17,14542,14559
988,46,29,10,9,17,14550,14596
989,5,0,0,4,5,14567,14572
990,14,0,0,2,14,14577,14591
991,376,358,358,10,18,14586,14962
992,17,0,0,2,17,14604,14621
993,15,3,3,9,12,14618,14633
994,19,0,0,2,19,14636,14655
995,17,3,3,7,14,14652,14669
996,13,0,0,4,13,14670,14683
997,342,327,327,10,15,14692,15034
998,14,0,0,4,14,14707,14721
999,14,0,0,1,14,14722,14736
1000,22,0,0,6,22,14740,14762
