Context Switch ¦¸¼Æ: ,444,Context Switch Cost: ,0, Average Waiting Time: ,241.291, Average TurnAround Time: ,256.334, Average Response Time: ,165.411, Longest Wait: ,660, Longest Turn: ,677, Longest Response: ,332, end time ,15065, Throughput: ,0.066379

id,turnaround time,waiting time,response time,priority,burst time,arrive time,finished time
84,178,162,84,4,16,1205,1383
85,97,83,83,7,14,1221,1318
86,99,86,86,2,13,1235,1334
87,193,174,86,9,19,1251,1444
88,187,169,81,10,18,1271,1458
89,194,175,84,4,19,1283,1477
90,93,78,78,8,15,1305,1398
91,92,79,79,5,13,1319,1411
92,91,77,77,4,14,1334,1425
93,192,172,80,5,20,1345,1537
94,93,82,82,6,11,1362,1455
95,210,189,80,10,21,1378,1588
96,97,86,86,10,11,1391,1488
97,95,81,81,9,14,1407,1502
98,203,186,87,4,17,1415,1618
99,99,84,84,7,15,1433,1532
100,217,200,96,10,17,1441,1658
101,220,203,97,4,17,1455,1675
102,212,196,94,7,16,1473,1685
103,217,198,102,9,19,1486,1703
104,119,106,106,10,13,1497,1616
105,114,100,100,5,14,1518,1632
106,108,99,99,7,9,1533,1641
107,106,91,91,1,15,1550,1656
108,221,205,92,2,16,1566,1787
109,110,101,101,2,9,1574,1684
110,114,100,100,3,14,1585,1699
111,113,99,99,7,14,1604,1717
112,110,98,98,3,12,1619,1729
113,228,212,101,1,16,1628,1856
114,112,100,100,7,12,1644,1756
115,231,210,96,9,21,1660,1891
116,236,218,98,7,18,1673,1909
117,253,232,102,10,21,1685,1938
118,243,224,103,9,19,1699,1942
119,247,226,106,8,21,1711,1958
120,123,108,108,4,15,1724,1847
121,115,107,107,7,8,1740,1855
122,252,236,106,2,16,1750,2002
123,127,113,113,7,14,1758,1885
124,260,244,118,1,16,1773,2033
125,127,119,119,8,8,1790,1917
126,264,246,115,8,18,1802,2066
127,131,121,121,3,10,1821,1952
128,135,121,121,6,14,1837,1972
129,135,121,121,1,14,1851,1986
130,277,257,119,1,20,1867,2144
131,285,268,126,7,17,1876,2161
132,287,266,122,6,21,1895,2182
133,283,266,119,7,17,1914,2197
134,289,267,122,6,22,1926,2215
135,139,126,126,6,13,1940,2079
136,287,270,121,1,17,1958,2245
137,277,260,124,4,17,1970,2247
138,280,262,124,6,18,1985,2265
139,142,127,127,2,15,1997,2139
140,300,283,132,5,17,2012,2312
141,309,286,135,8,23,2026,2335
142,152,139,139,10,13,2043,2195
143,150,139,139,10,11,2058,2208
144,150,136,136,10,14,2079,2229
145,152,138,138,8,14,2091,2243
146,318,297,137,10,21,2110,2428
147,335,317,140,8,18,2125,2460
148,340,321,141,8,19,2139,2479
149,344,323,137,8,21,2158,2502
150,154,139,139,5,15,2173,2327
151,339,322,147,1,17,2188,2527
152,339,321,147,4,18,2203,2542
153,168,153,153,8,15,2212,2380
154,347,326,158,9,21,2222,2569
155,352,332,158,7,20,2237,2589
156,167,155,155,5,12,2255,2422
157,176,162,162,6,14,2266,2442
158,364,341,165,1,23,2277,2641
159,186,171,171,2,15,2289,2475
160,186,176,176,8,10,2303,2489
161,187,180,180,1,7,2309,2496
162,186,174,174,9,12,2328,2514
163,184,173,173,3,11,2341,2525
164,176,164,164,7,12,2363,2539
165,181,169,169,6,12,2373,2554
166,178,169,169,8,9,2385,2563
167,368,351,170,9,17,2399,2767
168,367,350,172,1,17,2417,2784
169,363,346,172,3,17,2432,2795
170,185,171,171,2,14,2448,2633
171,191,176,176,5,15,2465,2656
172,368,352,169,2,16,2487,2855
173,186,176,176,3,10,2495,2681
174,184,171,171,6,13,2510,2694
175,178,167,167,3,11,2527,2705
176,343,324,163,10,19,2542,2885
177,348,330,166,5,18,2554,2902
178,370,349,168,10,21,2567,2937
179,376,357,173,7,19,2577,2953
180,368,352,172,3,16,2595,2963
181,186,177,177,6,9,2607,2793
182,356,338,170,9,18,2625,2981
183,359,340,171,6,19,2639,2998
184,362,344,176,6,18,2649,3011
185,186,172,172,7,14,2668,2854
186,182,167,167,4,15,2688,2870
187,175,164,164,2,11,2706,2881
188,177,163,163,4,14,2722,2899
189,365,345,165,4,20,2737,3102
190,184,170,170,4,14,2747,2931
191,185,173,173,1,12,2764,2949
192,182,173,173,4,9,2780,2962
193,384,368,169,4,16,2794,3178
194,180,167,167,4,13,2814,2994
195,177,167,167,2,10,2831,3008
196,182,168,168,1,14,2843,3025
197,181,169,169,3,12,2856,3037
198,185,170,170,2,15,2867,3052
199,390,372,175,1,18,2877,3267
200,399,377,177,8,22,2890,3289
201,402,384,182,3,18,2900,3302
202,406,384,184,7,22,2918,3324
203,420,402,181,1,18,2936,3356
204,424,408,184,5,16,2948,3372
205,193,178,178,3,15,2969,3162
206,404,388,184,4,16,2978,3382
207,426,409,190,7,17,2988,3414
208,201,190,190,7,11,3003,3204
209,205,190,190,5,15,3014,3219
210,418,400,191,3,18,3028,3446
211,423,401,189,1,22,3045,3468
212,425,406,187,3,19,3062,3487
213,439,422,187,4,17,3080,3519
214,204,194,194,9,10,3095,3299
215,448,430,198,8,18,3104,3552
216,455,432,204,10,23,3120,3575
217,221,207,207,2,14,3132,3353
218,226,211,211,9,15,3145,3371
219,219,210,210,6,9,3162,3381
220,446,428,203,8,18,3179,3625
221,452,429,207,4,23,3190,3642
222,439,421,208,6,18,3206,3645
223,221,207,207,1,14,3222,3443
224,453,435,210,9,18,3236,3689
225,452,436,215,1,16,3253,3705
226,455,436,218,5,19,3269,3724
227,463,444,222,9,19,3280,3743
228,459,442,218,6,17,3301,3760
229,462,443,224,6,19,3310,3772
230,246,231,231,9,15,3321,3567
231,239,231,231,5,8,3344,3583
232,451,434,222,1,17,3361,3812
233,445,429,220,6,16,3378,3823
234,227,218,218,5,9,3395,3622
235,222,213,213,7,9,3412,3634
236,433,417,213,10,16,3432,3865
237,227,216,216,8,11,3444,3671
238,439,423,215,3,16,3456,3895
239,444,424,218,8,20,3471,3915
240,443,426,216,5,17,3489,3932
241,449,433,219,8,16,3505,3954
242,233,218,218,9,15,3525,3758
243,231,223,223,7,8,3537,3768
244,231,217,217,1,14,3555,3786
245,228,214,214,7,14,3572,3800
246,213,203,203,6,10,3597,3810
247,212,202,202,2,10,3610,3822
248,209,196,196,8,13,3627,3836
249,204,191,191,4,13,3645,3849
250,398,379,190,7,19,3659,4057
251,207,193,193,5,14,3672,3879
252,210,195,195,10,15,3684,3894
253,214,199,199,5,15,3696,3910
254,403,384,210,8,19,3705,4108
255,400,382,211,8,18,3721,4121
256,214,208,208,7,6,3739,3953
257,212,202,202,4,10,3752,3964
258,209,195,195,7,14,3769,3978
259,211,198,198,2,13,3780,3991
260,199,193,193,1,6,3798,3997
261,361,344,177,7,17,3820,4181
262,382,362,180,6,20,3832,4214
263,193,182,182,1,11,3845,4038
264,390,374,183,4,16,3855,4245
265,198,186,186,3,12,3871,4069
266,191,181,181,8,10,3888,4079
267,187,177,177,3,10,3902,4089
268,341,323,162,10,18,3927,4268
269,178,168,168,10,10,3940,4118
270,334,318,168,1,16,3953,4287
271,350,329,165,6,21,3971,4321
272,175,162,162,7,13,3989,4164
273,178,163,163,1,15,4001,4179
274,181,166,166,4,15,4015,4196
275,183,170,170,9,13,4026,4209
276,354,332,177,7,22,4037,4391
277,358,341,179,9,17,4050,4408
278,189,182,182,1,7,4063,4252
279,182,169,169,6,13,4083,4265
280,176,162,162,5,14,4106,4282
281,158,154,154,7,4,4128,4286
282,162,149,149,3,13,4138,4300
283,335,310,149,4,25,4151,4486
284,166,154,154,3,12,4167,4333
285,333,317,152,10,16,4181,4514
286,344,321,158,1,23,4190,4534
287,172,159,159,10,13,4204,4376
288,158,150,150,5,8,4226,4384
289,348,325,154,9,23,4237,4585
290,170,155,155,1,15,4253,4423
291,166,156,156,5,10,4267,4433
292,170,156,156,6,14,4277,4447
293,174,159,159,9,15,4288,4462
294,172,158,158,6,14,4304,4476
295,176,163,163,1,13,4323,4499
296,174,160,160,1,14,4339,4513
297,174,162,162,5,12,4352,4526
298,181,168,168,6,13,4366,4547
299,340,324,158,2,16,4389,4729
300,340,324,157,4,16,4405,4745
301,333,311,160,8,22,4425,4758
302,167,153,153,10,14,4447,4614
303,325,305,153,3,20,4461,4786
304,159,146,146,8,13,4483,4642
305,323,307,150,3,16,4492,4815
306,327,304,150,1,23,4507,4834
307,161,150,150,4,11,4522,4683
308,331,314,152,4,17,4531,4862
309,168,153,153,3,15,4545,4713
310,335,318,160,9,17,4553,4888
311,336,319,160,8,17,4569,4905
312,165,159,159,10,6,4586,4751
313,164,153,153,3,11,4605,4769
314,155,143,143,3,12,4626,4781
315,313,296,140,2,17,4646,4959
316,157,144,144,4,13,4657,4814
317,155,144,144,3,11,4671,4826
318,161,150,150,3,11,4684,4845
319,338,320,151,8,18,4694,5032
320,347,327,157,4,20,4705,5052
321,165,156,156,4,9,4721,4886
322,341,322,152,3,19,4736,5077
323,171,156,156,1,15,4749,4920
324,170,159,159,4,11,4761,4931
325,163,152,152,10,11,4779,4942
326,333,314,149,1,19,4793,5126
327,340,321,154,4,19,4805,5145
328,344,325,156,4,19,4818,5162
329,171,157,157,6,14,4832,5003
330,174,163,163,7,11,4840,5014
331,350,331,156,9,19,4858,5208
332,355,331,155,3,24,4877,5232
333,173,164,164,6,9,4888,5061
334,172,160,160,3,12,4901,5073
335,374,355,161,10,19,4916,5290
336,356,339,156,9,17,4936,5292
337,174,159,159,6,15,4948,5122
338,372,355,162,5,17,4964,5336
339,178,165,165,2,13,4980,5158
340,179,166,166,8,13,4996,5175
341,372,352,163,6,20,5012,5384
342,181,167,167,1,14,5023,5204
343,371,355,169,9,16,5039,5410
344,194,182,182,8,12,5050,5244
345,197,184,184,3,13,5060,5257
346,390,373,180,1,17,5077,5467
347,194,180,180,2,14,5092,5286
348,194,181,181,7,13,5111,5305
349,196,182,182,5,14,5123,5319
350,406,385,183,9,21,5136,5542
351,202,187,187,10,15,5149,5351
352,199,186,186,8,13,5165,5364
353,422,405,187,3,17,5177,5599
354,436,418,190,10,18,5194,5630
355,203,193,193,3,10,5206,5409
356,196,185,185,4,11,5225,5421
357,412,396,179,3,16,5242,5654
358,196,182,182,8,14,5254,5450
359,197,182,182,9,15,5268,5465
360,200,190,190,8,10,5277,5477
361,418,400,193,5,18,5284,5702
362,423,406,197,10,17,5295,5718
363,209,195,195,3,14,5312,5521
364,410,393,191,2,17,5330,5740
365,409,392,201,2,17,5341,5750
366,415,398,205,2,17,5352,5767
367,221,209,209,2,12,5363,5584
368,223,210,210,7,13,5374,5597
369,225,212,212,7,13,5387,5612
370,413,397,213,5,16,5399,5812
371,228,216,216,7,12,5414,5642
372,221,210,210,4,11,5432,5653
373,388,366,202,5,22,5452,5840
374,368,349,193,5,19,5476,5844
375,384,366,195,1,18,5489,5873
376,209,195,195,9,14,5507,5716
377,208,197,197,7,11,5521,5729
378,202,193,193,2,9,5536,5738
379,192,184,184,6,8,5556,5748
380,350,329,178,2,21,5572,5922
381,365,348,178,3,17,5589,5954
382,185,171,171,5,14,5611,5796
383,354,338,170,1,16,5626,5980
384,178,170,170,7,8,5642,5820
385,166,153,153,7,13,5667,5833
386,170,159,159,4,11,5685,5855
387,338,319,157,1,19,5698,6036
388,172,158,158,9,14,5715,5887
389,335,312,152,1,23,5735,6070
390,165,151,151,9,14,5751,5916
391,347,325,152,8,22,5770,6117
392,355,334,156,7,21,5781,6136
393,170,159,159,8,11,5795,5965
394,175,161,161,10,14,5804,5979
395,170,158,158,1,12,5822,5992
396,166,154,154,2,12,5838,6004
397,340,324,153,2,16,5851,6191
398,165,152,152,2,13,5867,6032
399,171,160,160,10,11,5876,6047
400,326,306,158,10,20,5889,6215
401,179,167,167,7,12,5903,6082
402,323,307,161,6,16,5921,6244
403,174,161,161,5,13,5936,6110
404,178,165,165,3,13,5952,6130
405,318,300,169,1,18,5967,6285
406,325,306,172,5,19,5979,6304
407,325,305,172,2,20,5994,6319
408,177,168,168,7,9,6013,6190
409,170,159,159,9,11,6032,6202
410,161,153,153,7,8,6049,6210
411,159,146,146,10,13,6069,6228
412,269,249,138,1,20,6090,6359
413,152,140,140,3,12,6104,6256
414,269,249,133,1,20,6123,6392
415,139,128,128,7,11,6143,6282
416,140,125,125,1,15,6160,6300
417,141,131,131,4,10,6173,6314
418,137,129,129,7,8,6190,6327
419,255,239,118,9,16,6209,6464
420,125,113,113,6,12,6229,6354
421,122,109,109,8,13,6250,6372
422,234,212,102,7,22,6270,6504
423,123,108,108,5,15,6284,6407
424,229,211,105,7,18,6302,6531
425,116,105,105,8,11,6317,6433
426,239,219,106,5,20,6327,6566
427,245,228,110,8,17,6338,6583
428,247,228,109,1,19,6355,6602
429,118,109,109,8,9,6370,6488
430,117,108,108,8,9,6380,6497
431,118,109,109,2,9,6395,6513
432,239,214,101,6,25,6412,6651
433,239,221,102,3,18,6429,6668
434,246,230,108,6,16,6438,6684
435,246,230,114,1,16,6452,6698
436,260,237,115,5,23,6468,6728
437,127,115,115,1,12,6487,6614
438,256,240,115,2,16,6499,6755
439,125,113,113,4,12,6516,6641
440,130,116,116,9,14,6535,6665
441,246,230,117,10,16,6551,6797
442,128,115,115,3,13,6569,6697
443,122,114,114,1,8,6584,6706
444,122,108,108,4,14,6598,6720
445,234,212,119,3,22,6609,6843
446,130,119,119,7,11,6624,6754
447,118,106,106,5,12,6649,6767
448,120,106,106,8,14,6661,6781
449,115,100,100,6,15,6681,6796
450,109,97,97,5,12,6700,6809
451,98,86,86,6,12,6723,6821
452,98,83,83,3,15,6738,6836
453,172,155,88,3,17,6755,6927
454,100,87,87,2,13,6771,6871
455,101,87,87,9,14,6784,6885
456,90,79,79,1,11,6806,6896
457,85,71,71,8,14,6825,6910
458,147,122,65,9,25,6845,6992
459,80,68,68,1,12,6859,6939
460,141,125,61,5,16,6878,7019
461,69,56,56,6,13,6898,6967
462,137,121,54,3,16,6913,7050
463,149,133,60,3,16,6932,7081
464,75,64,64,10,11,6943,7018
465,153,136,63,8,17,6956,7109
466,165,148,60,3,17,6974,7139
467,169,150,61,7,19,6989,7158
468,77,62,62,8,15,7003,7080
469,79,68,68,4,11,7013,7092
470,168,150,69,2,18,7023,7191
471,169,148,73,8,21,7036,7205
472,92,79,79,5,13,7045,7137
473,153,137,75,4,16,7064,7217
474,93,78,78,8,15,7080,7173
475,151,134,70,8,17,7103,7254
476,78,70,70,9,8,7121,7199
477,70,59,59,7,11,7146,7216
478,70,61,61,4,9,7156,7226
479,147,124,54,8,23,7172,7319
480,65,54,54,2,11,7187,7252
481,163,147,53,9,16,7201,7364
482,176,154,59,3,22,7210,7386
483,168,147,60,6,21,7224,7392
484,75,63,63,1,12,7236,7311
485,190,174,71,4,16,7248,7438
486,91,76,76,6,15,7258,7349
487,96,82,82,1,14,7267,7363
488,98,83,83,1,15,7281,7379
489,105,90,90,6,15,7302,7407
490,196,179,90,2,17,7317,7513
491,203,187,96,8,16,7326,7529
492,207,188,101,1,19,7337,7544
493,115,105,105,6,10,7348,7463
494,100,90,90,10,10,7373,7473
495,97,86,86,3,11,7387,7484
496,88,75,75,3,13,7409,7497
497,89,75,75,2,14,7422,7511
498,181,165,83,1,16,7430,7611
499,96,85,85,3,11,7444,7540
500,186,170,88,7,16,7456,7642
501,98,89,89,2,9,7470,7568
502,208,191,87,2,17,7481,7689
503,95,83,83,1,12,7500,7595
504,195,176,82,5,19,7513,7708
505,191,175,78,10,16,7533,7724
506,182,164,81,10,18,7545,7727
507,192,174,81,5,18,7561,7753
508,200,182,86,8,18,7571,7771
509,223,201,91,4,22,7581,7804
510,103,88,88,3,15,7601,7704
511,215,198,87,1,17,7621,7836
512,207,191,85,4,16,7642,7849
513,101,93,93,7,8,7649,7750
514,105,90,90,8,15,7663,7768
515,111,97,97,4,14,7674,7785
516,111,99,99,3,12,7686,7797
517,232,214,103,3,18,7701,7933
518,234,216,102,7,18,7717,7951
519,117,105,105,5,12,7731,7848
520,227,211,102,9,16,7747,7974
521,232,216,106,10,16,7758,7990
522,116,110,110,2,6,7769,7885
523,120,105,105,1,15,7780,7900
524,224,205,102,5,19,7798,8022
525,227,206,99,3,21,7816,8043
526,114,99,99,5,15,7834,7948
527,114,104,104,9,10,7847,7961
528,115,103,103,6,12,7858,7973
529,232,212,103,5,20,7871,8103
530,242,216,103,1,26,7887,8129
531,113,100,100,2,13,7905,8018
532,235,216,98,6,19,7924,8159
533,122,109,109,3,13,7934,8056
534,232,213,104,4,19,7952,8184
535,238,214,106,3,24,7965,8203
536,117,105,105,4,12,7981,8098
537,122,107,107,4,15,7996,8118
538,134,121,121,7,13,8008,8142
539,129,116,116,1,13,8026,8155
540,130,115,115,9,15,8044,8174
541,113,107,107,1,6,8067,8180
542,117,107,107,1,10,8077,8194
543,268,250,114,4,18,8089,8357
544,278,255,121,8,23,8097,8375
545,134,119,119,8,15,8114,8248
546,134,122,122,7,12,8126,8260
547,130,118,118,2,12,8142,8272
548,134,120,120,2,14,8152,8286
549,280,263,125,5,17,8161,8441
550,277,261,121,6,16,8180,8457
551,133,123,123,2,10,8193,8326
552,132,119,119,4,13,8207,8339
553,287,264,124,10,23,8215,8502
554,143,133,133,5,10,8224,8367
555,147,136,136,10,11,8239,8386
556,148,136,136,4,12,8250,8398
557,297,275,137,9,22,8261,8558
558,154,139,139,9,15,8274,8428
559,144,133,133,10,11,8295,8439
560,291,275,128,6,16,8313,8604
561,295,274,131,1,21,8326,8621
562,143,133,133,1,10,8339,8482
563,141,129,129,1,12,8353,8494
564,137,127,127,3,10,8375,8512
565,136,121,121,7,15,8391,8527
566,139,129,129,5,10,8398,8537
567,139,125,125,8,14,8412,8551
568,300,282,135,2,18,8423,8723
569,151,136,136,2,15,8437,8588
570,301,284,138,8,17,8450,8751
571,149,138,138,10,11,8466,8615
572,321,303,143,4,18,8478,8799
573,158,146,146,10,12,8490,8648
574,152,140,140,3,12,8508,8660
575,297,280,133,3,17,8527,8824
576,307,283,134,9,24,8541,8848
577,317,299,142,1,18,8548,8865
578,323,304,144,4,19,8561,8884
579,153,142,142,1,11,8581,8734
580,329,311,135,6,18,8599,8928
581,339,312,135,2,27,8616,8955
582,349,332,143,4,17,8623,8972
583,160,145,145,1,15,8636,8796
584,369,348,146,3,21,8653,9022
585,155,147,147,8,8,8667,8822
586,369,350,138,1,19,8686,9055
587,164,150,150,6,14,8698,8862
588,168,153,153,9,15,8712,8880
589,174,163,163,1,11,8721,8895
590,377,359,160,5,18,8735,9112
591,373,357,162,4,16,8748,9121
592,391,375,170,1,16,8758,9149
593,408,388,186,8,20,8769,9177
594,204,190,190,6,14,8782,8986
595,401,385,192,6,16,8794,9195
596,206,191,191,4,15,8810,9016
597,212,198,198,1,14,8824,9036
598,409,387,197,3,22,8839,9248
599,215,205,205,5,10,8850,9065
600,400,384,194,4,16,8871,9271
601,211,197,197,3,14,8883,9094
602,210,195,195,6,15,8899,9109
603,207,199,199,7,8,8913,9120
604,208,194,194,2,14,8927,9135
605,209,196,196,10,13,8939,9148
606,200,191,191,2,9,8958,9158
607,202,188,188,1,14,8970,9172
608,207,195,195,2,12,8982,9189
609,202,197,197,5,5,8992,9194
610,200,189,189,3,11,9006,9206
611,193,184,184,9,9,9022,9215
612,344,322,176,8,22,9039,9383
613,191,180,180,6,11,9050,9241
614,198,188,188,10,10,9060,9258
615,199,187,187,10,12,9071,9270
616,353,335,183,6,18,9088,9441
617,194,183,183,2,11,9103,9297
618,188,175,175,8,13,9122,9310
619,348,332,171,4,16,9139,9487
620,351,335,161,2,16,9164,9515
621,164,155,155,2,9,9185,9349
622,153,139,139,9,14,9210,9363
623,149,136,136,4,13,9227,9376
624,328,306,145,1,22,9238,9566
625,328,305,139,4,23,9259,9587
626,332,315,141,9,17,9272,9604
627,159,149,149,4,10,9279,9438
628,345,327,150,6,18,9291,9636
629,355,338,158,2,17,9298,9653
630,353,334,158,10,19,9313,9666
631,373,355,161,1,18,9326,9699
632,174,162,162,4,12,9340,9514
633,173,166,166,5,7,9349,9522
634,166,154,154,8,12,9368,9534
635,166,156,156,7,10,9378,9544
636,357,338,154,6,19,9390,9747
637,175,162,162,1,13,9404,9579
638,355,338,170,9,17,9417,9772
639,182,168,168,8,14,9436,9618
640,367,342,166,7,25,9452,9819
641,375,355,172,1,20,9464,9839
642,182,173,173,6,9,9480,9662
643,392,372,175,5,20,9491,9883
644,386,366,179,9,20,9502,9888
645,392,373,184,5,19,9515,9907
646,190,176,176,6,14,9538,9728
647,383,363,175,4,20,9553,9936
648,393,376,176,8,17,9571,9964
649,181,173,173,3,8,9589,9770
650,171,164,164,9,7,9608,9779
651,361,342,159,1,19,9620,9981
652,392,369,169,7,23,9625,10017
653,395,376,178,7,19,9641,10036
654,199,187,187,5,12,9652,9851
655,197,185,185,7,12,9666,9863
656,417,399,182,2,18,9681,10098
657,427,410,187,3,17,9701,10128
658,199,190,190,3,9,9717,9916
659,419,403,183,8,16,9733,10152
660,198,187,187,6,11,9749,9947
661,412,393,188,2,19,9759,10171
662,198,185,185,8,13,9779,9977
663,196,183,183,9,13,9798,9994
664,410,388,191,7,22,9803,10213
665,428,409,198,7,19,9819,10247
666,432,410,201,8,22,9835,10267
667,432,416,200,2,16,9851,10283
668,220,206,206,7,14,9860,10080
669,227,212,212,6,15,9868,10095
670,231,218,218,1,13,9880,10111
671,462,445,221,4,17,9890,10352
672,227,215,215,7,12,9913,10140
673,223,212,212,7,11,9928,10151
674,219,204,204,10,15,9948,10167
675,218,207,207,5,11,9964,10182
676,211,200,200,3,11,9982,10193
677,210,197,197,5,13,9996,10206
678,421,399,200,10,22,10013,10434
679,418,400,200,1,18,10028,10446
680,220,207,207,8,13,10040,10260
681,417,399,205,8,18,10062,10479
682,424,408,212,3,16,10071,10495
683,226,214,214,6,12,10084,10310
684,429,410,211,4,19,10099,10528
685,442,419,218,7,23,10107,10549
686,233,223,223,2,10,10117,10350
687,226,217,217,5,9,10135,10361
688,219,207,207,10,12,10154,10373
689,415,395,204,4,20,10169,10584
690,215,202,202,4,13,10186,10401
691,214,200,200,7,14,10201,10415
692,210,198,198,6,12,10217,10427
693,205,196,196,4,9,10238,10443
694,410,393,190,6,17,10256,10666
695,201,186,186,4,15,10275,10476
696,203,188,188,2,15,10291,10494
697,201,187,187,3,14,10308,10509
698,419,399,185,7,20,10324,10743
699,203,190,190,9,13,10338,10541
700,443,427,190,10,16,10359,10802
701,199,184,184,8,15,10380,10579
702,208,194,194,4,14,10390,10598
703,208,197,197,6,11,10401,10609
704,207,194,194,6,13,10415,10622
705,209,197,197,5,12,10425,10634
706,415,398,192,2,17,10442,10857
707,421,404,196,8,17,10453,10874
708,211,196,196,9,15,10470,10681
709,216,202,202,1,14,10479,10695
710,431,414,200,10,17,10495,10926
711,217,204,204,8,13,10506,10723
712,433,414,207,10,19,10516,10949
713,437,418,214,3,19,10529,10966
714,440,424,217,3,16,10541,10981
715,443,423,217,5,20,10556,10999
716,237,224,224,9,13,10564,10801
717,430,412,216,7,18,10586,11016
718,436,416,217,10,20,10600,11036
719,225,214,214,10,11,10618,10843
720,222,210,210,10,12,10633,10855
721,426,407,206,5,19,10651,11077
722,219,208,208,7,11,10666,10885
723,428,410,207,7,18,10678,11106
724,218,209,209,8,9,10691,10909
725,430,413,203,4,17,10706,11136
726,214,206,206,2,8,10720,10934
727,208,197,197,2,11,10737,10945
728,212,199,199,8,13,10750,10962
729,213,199,199,9,14,10767,10980
730,206,193,193,10,13,10788,10994
731,210,196,196,7,14,10803,11013
732,211,196,196,8,15,10820,11031
733,205,196,196,5,9,10840,11045
734,403,384,187,3,19,10858,11261
735,203,190,190,3,13,10870,11073
736,202,191,191,9,11,10886,11088
737,411,395,195,6,16,10893,11304
738,427,411,203,2,16,10903,11330
739,214,201,201,9,13,10920,11134
740,441,420,200,9,21,10936,11377
741,441,425,205,2,16,10946,11387
742,218,206,206,7,12,10960,11178
743,213,201,201,8,12,10977,11190
744,427,411,199,4,16,10991,11418
745,210,200,200,1,10,11005,11215
746,213,198,198,3,15,11017,11230
747,427,409,199,2,18,11031,11458
748,210,198,198,7,12,11047,11257
749,210,197,197,4,13,11064,11274
750,414,394,197,4,20,11077,11491
751,207,193,193,9,14,11096,11303
752,424,406,194,8,18,11110,11534
753,210,200,200,10,10,11119,11329
754,217,202,202,5,15,11128,11345
755,221,210,210,8,11,11135,11356
756,227,212,212,5,15,11144,11371
757,221,212,212,7,9,11165,11386
758,412,396,209,9,16,11178,11590
759,414,397,210,2,17,11192,11606
760,222,212,212,7,10,11206,11428
761,215,203,203,10,12,11225,11440
762,213,198,198,8,15,11242,11455
763,384,368,194,6,16,11264,11648
764,211,198,198,6,13,11275,11486
765,215,201,201,2,14,11290,11505
766,217,205,205,8,12,11300,11517
767,216,202,202,6,14,11315,11531
